"id","japanese"
"4197","モジュール名が指定されていません。"
"4198","＜%1＞ %2が指定されていません。"
"4199","＜%1＞ %2が%3より前になっています。"
"4200","%1が見つからないか、位置が正しくありません。インポートを中止します。"
"4201","%1始遅"
"4202","%1終遅"
"4203","%1終"
"4204","%1始"
"4205","配列NUM"
"4206","処理FLAG"
"4207","業務名"
"4208","区分名"
"4209","区分ID"
"4210","モジュ名"
"4211","モジュID"
"4212","進捗FLAG"
"4213","配列Num"
"4214","この操作を行うには入力データを保存する必要があります。"
"4215","オプション設定を中止しました。"
"4216","稲妻線Excelシート用のデータをクリップボードに転送しました。"
"4217","Excelシートを起動しますか？"
"4218","Sys\稲妻線シート.xls"
"4219","（未入力）"
"4220"," 集計済）"
"4221","（進捗データ入力済）"
"4222","（モジュール定義済）"
"4223","稲妻線データの保存に失敗しました。"
"4224","%1の稲妻線データを保存しました。"
"4225","フォルダコンテンツ割当て"
"4226","以下の情報でフォルダコンテンツを割当てます。"
"4227","フォルダ名が不正または重複しているコンテンツがありました"
"4228","別のフォルダ名を指定してください"
"4229","フォルダ名が重複しています"
"4230","%1名 ： %2   %3名 ： %4"
"4231","実コンテンツを削除する。"
"4232","※淡色表示は削除権限のないコンテンツです。"
"4233","コンテンツの扱い"
"4234","削除するコンテンツを選択して下さい。"
"4235","削除しますか？"
"4236","削除するとコンテンツのモジュール情報が失われます。"
"4237","コンテンツが存在する%1があります。"
"4238","削除するとコンテンツの%1情報が失われます。"
"4239","納期を後ろに変更した日付を強調する"
"4240","開始日/終了日の表示形式"
"4241","基準とする履歴"
"4242","自動設定値の表示形式"
"4243","保存した値で表示"
"4244","最新の値で表示"
"4245","下位プロジェクトを表示"
"4246","データ表示形式"
"4247","最新の履歴"
"4248","機能構成定義流用"
"4249","流用する範囲を指定する。"
"4250","主担当者も流用する。"
"4251","流用元プロジェクト"
"4252","流用元アクティビティ"
"4253","流用元のアクティビティを選択して下さい。"
"4254","他のアクティビティの機能構成定義を流用します。"
"4255","他の%1の機能構成定義を流用します。"
"4256","流用元の%1を選択して下さい。"
"4257","流用元%1"
"4258","モジュール定義流用"
"4259","流用元のアクティビティを選択してOKを押して下さい。"
"4260","他のアクティビティのモジュール定義を流用します。"
"4261","流用範囲指定"
"4262","流用範囲を指定してください。"
"4263","選択解除"
"4264","流用する範囲を指定してください。"
"4265","頁数/規模の自動取得"
"4266","対象コンテンツ"
"4267","サブフォルダ内のファイルも対象とする"
"4268","頁数/規模が未設定のコンテンツ"
"4269","すべてのコンテンツ"
"4270","取得項目"
"4271","上記以外のファイルから「規模」を取得"
"4272","以下のファイルから「頁数」を取得"
"4273","(行数を規模とみなします)"
"4274","・Wordファイル(*.doc)"
"4275","・Excelファイル(*.xls)  …シート数を取得"
"4276","・PowerPointファイル(*.ppt)  …スライド数を取得"
"4277","対象モジュール： 全て"
"4278","コンテンツの実ファイルから、頁数/規模を自動取得します。"
"4279","該当コンテンツが存在しなかったため、自動取得は実行されませんでした"
"4280","対象%1： 全て"
"4281","対象%1： %2"
"4282","頁数/規模の実績を管理していないため、本機能は使用できません"
"4283","コンテンツが存在しないため、本機能は使用できません"
"4284","印刷項目が選択されていません。"
"4285","ｴｸｽﾎﾟｰﾄ（Microsoft　Project　CSV形式）"
"4286","出力ﾌｧｲﾙ"
"4287","出力データ"
"4288","すべてのアクティビティ"
"4289","表示中のアクティビティ"
"4290","ｴｸｽﾎﾟｰﾄ（CSV形式）"
"4291","表示中の%1"
"4292","すべての%1"
"4293","全"
"4294","インポートメニュー"
"4295","・CSV形式"
"4296","・Microsoft Project CSV形式"
"4297","・Microsoft Project ファイル指定"
"4298","CSV形式のファイルから、機能構成定義や進捗データを入力します。"
"4299","Microsoft Projectで出力したCSV形式のファイルから、機能構成定義や進捗データを入力します。"
"4300","Microsoft Projectのプロジェクトファイルから、機能構成定義や進捗データを入力します。"
"4301","エクスポートメニュー"
"4302","アクティビティ選択"
"4303","指定ファイルには以下の%1が含まれています。"
"4304","%1を選択してください。"
"4305","稲妻線設定"
"4306","稲妻線を表示する"
"4307","過去の稲妻線を表示する"
"4308","再編集検討中"
"4309","ガントチャート印刷"
"4310","機能構成定義を全ページに印刷する"
"4311","日付指定"
"4312","印刷範囲が指定されていません。"
"4313","表示されている範囲外の日を指定することはできません。"
"4314","印刷範囲が不正です。"
"4315","進捗/品質データの履歴を残す"
"4316","コメント："
"4317","表示するタスクを選んでください"
"4318","表示する%1を選択してください"
"4319","要件を選択して、関連付けたい機能構成をチェックしてください。"
"4320","　- CSV形式"
"4321","　- Microsoft Project CSV形式"
"4322","　- Microsoft Project ファイル指定"
"4323","月単位"
"4324","四半期単位"
"4325","半期単位"
"4326","業務単位"
"4327","ﾓｼﾞｭｰﾙ単位"
"4328","ﾀｽｸ単位(全ﾀｽｸ)"
"4329","ﾀｽｸ単位(指定ﾀｽｸ)"
"4330","ファイルの作成でエラーが発生しました。コード = 0x"
"4331","Microsoft Project ファイルからデータを再読み込みします。"
"4332","シートに値が入力されているため%1流用はできません。"
"4333","流用可能な機能構成定義はありません。"
"4334","%1が定義されていません。"
"4335","%1定義、またはデータが変更されています。"
"4336","基準値："
"4337","%1単位"
"4338","使用されている%1がありません"
"4339","表示する%1が指定されていません。"
"4340","%1を指定してガントチャートを表示しますか？"
"4341","%1定義、またはデータが更新されています。"
"4342","このまま移動すると更新内容は失われます。移動しますか？"
"4343","完成率は0～100で指定してください。"
"4344","%1挿入"
"4345","%1削除"
"4346","%1単位(指定%2)"
"4347","%1単位(全%2)"
"4348","全て"
"4349","要件コード"
"4350","要件名"
"4351","%1名を空欄に変更する事はできません。"
"4352","その%1のデータを全て削除しますか？"
"4353","%1名、%2名、%3名に、%rシングルクォーテーション( ’)は使用できません。"
"4354","0～100で指定してください。"
"4355","%1名が入力されていません。"
"4356","先に%1名を入力してください。"
"4357","「%1」～「実績状況」列の%rコピーはできません。"
"4358","複数の%1を同時に%rコピーする事はできません。"
"4359","行を削除します。よろしいですか？"
"4360","%1を削除します。よろしいですか？"
"4361","%1名、%2名、%3名を%r複数同時に空白にする事はできません。"
"4362","%1名または%2名または%3名が255バイトを越えています。"
"4363","%1定義がありません。集計処理を中止します。"
"4364","%1「%2」内に、%3「%4」が複数存在します"
"4365","プロジェクト名、または%1名が一致しません。%r%nインポートを中断します。"
"4366","%1名が指定されていません。"
"4367","%1名、%2名、または%3名にシングルクォーテーションが含まれています。"
"4368","（%1定義済）"
"4369","本プロジェクトは進捗／品質管理対象ではありませんが、%r下位に対象のプロジェクトがあります。"
"4370","進捗／品質管理対象の下位プロジェクトを表示しますか？"
"4371","固有_ID"
"4372","アウトライン番号"
"4373","アウトライン_レベル"
"4374","リソース名"
"4375","基準開始日"
"4376","基準終了日"
"4377","実績開始日"
"4378","実績終了日"
"4379","基準コスト"
"4380","先行タスク"
"4381","先行タスクの固有_ID"
"4382","ファイル出力が終了しました。"
"4383","引き続き、マップ情報を含むテンプレートファイルの出力を行いますか？"
"4384","mptファイル(*.mpt)|*.mpt"
"4385","インポート  Microsoft Project CSV形式"
"4386","指定されたファイルには、データがありません。"
"4387","項目データが不正です。インポートを中断します。"
"4388","選択中の%1とインポートデータの%2が異なります。"
"4389","インポート処理を継続しますか？"
"4390","インポートデータに%1に該当するデータが含まれません。"
"4391","インポート処理を中止します。"
"4392","機能構成定義が異なります。"
"4393","%1名が一致しません。"
"4394","＜%1＞ 開始日予定の日付を正しく指定して下さい。"
"4395","＜%1＞ 終了日予定の日付を正しく指定して下さい。"
"4396","＜%1＞ 開始日実績の日付を正しく指定して下さい。"
"4397","＜%1＞ 終了日実績の日付を正しく指定して下さい。"
"4398","＜%1＞ 基準コストが桁数オーバーです。"
"4399","＜%1＞ 基準コストに数値以外は指定できません。"
"4400","＜%1＞ 開始日予定の日付形式が認識できません。"
"4401","＜%1＞ 終了日予定の日付形式が認識できません。"
"4402","＜%1＞ 開始日実績の日付形式が認識できません。"
"4403","＜%1＞ 終了日実績の日付形式が認識できません。"
"4404","階層構成が不正です。"
"4405","＜%1＞ 終了日予定が、開始日予定より前になっています。"
"4406","＜%1＞ 終了日実績が、開始日実績より前になっています。"
"4407","ファイルが存在しません。"
"4408","インポート  Microsoft Project ファイル指定"
"4409","mppファイル(*.mpp)|*.mpp"
"4410","選択%1のファイル情報が取得できません。"
"4411","該当%1にデータが含まれません。"
"4412","ファイルのオープンに失敗しました。インポート処理を中断します。"
"4413","Microsoft Projectがインストールされていないため、ファイルが読み込めません。"
"4414","インポート処理を中断します。"
"4415","曜日"
"4416","この操作を行うにはデータを保存する必要があります。保存しますか？"
"4417","予想コスト"
"4418","実績コスト"
"4419","全頁に静止列を印刷"
"4420","目標値"
"4421","プロジェクト名：%1"
"4422","集計先名"
"4423","集計先名："
"4424","%1名：%2"
"4425"," ／"
"4426","要件名："
"4427","品質管理表"
"4428","開発規模"
"4429","(母体規模)"
"4430","サービスイン時期"
"4431","総バグ数"
"4432","仕様書／規模"
"4433","(ページ)"
"4434","(%1 時点)"
"4435","合計"
"4436","KL当たり"
"4437","上流"
"4438","残数"
"4439","目標と実績"
"4440","テスト項目目標値"
"4441","テスト項目実績"
"4442","バグ摘出目標値"
"4443","バグ実績(発見)"
"4444","摘出率"
"4445","発見"
"4446","作り込み"
"4447","対応中"
"4448","数値を入力して下さい"
"4449","0以上の数値を入力して下さい"
"4450","入力した数値が許容値を超えています"
"4451","日付を正しく指定してください。"
"4452","詳細については%1を参照して下さい。"
"4453","%1の書き込みに失敗しました。"
"4454","ﾊﾞｸﾞ数集計"
"4455","品質見解票"
"4456","ツリー切替"
"4457","( 更新中 )"
"4458","摘出率目標の範囲を超えています"
"4459","摘出率目標の範囲に達していません"
"4460","整数値を入力して下さい"
"4461","目標"
"4462","保存されている手入力データがすべてクリアされます。"
"4463","集計してよろしいですか？"
"4464","編集結果を破棄してもよろしいですか？"
"4465","CSVエクスポート"
"4466","プロジェクト名が一致しません。"
"4467","集計先が一致しません。"
"4468","ツリーで選択されているノードと一致しません。"
"4469","「%1」「%2」「%3」が一致しません。インポートを続けますか？"
"4470","CSVデータではありません。"
"4471","インポートの対象がありません。"
"4472","上流情報の項目が一致しません。"
"4473","CSVデータの%1行目、上流情報のデータが不正です。"
"4474","上流情報（表２）は利用されていません。"
"4475","CSVファイルに上流情報（表２）がありません。"
"4476","集計先情報の項目が一致しません。"
"4477","CSVデータの%1行目、集計先情報のデータが不正です。"
"4478","集計先情報（表３）は利用されていません。"
"4479","CSVファイルに集計先情報（表３）がありません。"
"4480","バグ摘出情報の項目が一致しません。"
"4481","CSVデータの%1行目、バグ摘出情報のデータが不正です。"
"4482","バグ摘出情報（表４）は利用されていません。"
"4483","CSVファイルにバグ摘出情報（表４）がありません。"
"4484","構築・単体テスト"
"4485","概要設計レビュー"
"4486","詳細設計"
"4487","詳細設計レビュー"
"4488","製造レビュー"
"4489","単体テスト仕様作成"
"4490","単体テスト"
"4491","内部結合テスト仕様作成"
"4492","内部結合テストレビュー"
"4493","内部結合テスト仕様レビュー"
"4494","外部結合テスト仕様作成"
"4495","外部結合テストレビュー"
"4496","外部結合テスト仕様レビュー"
"4497","総合テスト仕様作成"
"4498","総合テストレビュー"
"4499","総合テスト仕様レビュー"
"4500","頁数予定"
"4501","頁数実績"
"4502","作業工数予定"
"4503","摘出バグ数（発見）"
"4504","作り込みバグ数(発生)"
"4505","規模予定"
"4506","規模実績"
"4507","テスト項目数予定"
"4508","テスト項目数実績"
"4509","集計日"
"4510","判定"
"4511","摘出バグ数(発見)"
"4512","文字"
"4513","÷"
"4514","％"
"4515","項目定義"
"4516","計算結果の値に応じて以下の文字を表示する"
"4517","計算式"
"4518","計算項目"
"4519","式"
"4520","定数"
"4521","数値を設定してください"
"4522","項目名が入力されていません"
"4523","項目名が長すぎます"
"4524","項目名に ' は使用できません"
"4525","定数セルに数値を入力してください"
"4526","計算項目の定義が正しくありません"
"4527","属性が設定されていません"
"4528","属性の値が設定されていません"
"4529","属性に重複した値が設定されています"
"4530","範囲外"
"4531","表示文字が長すぎます"
"4532","数値以外を設定することは出来ません"
"4533","計算値"
"4534","この値以下の時"
"4535","この文字を表示する"
"4536","計算項目に設定された値の和を表示します"
"4537","A－Bの結果を表示します"
"4538","A×Bの結果を表示します"
"4539","A÷Bの結果を表示します"
"4540","A÷Bの結果を百分率で表示します"
"4541","文字入力属性の項目として定義します"
"4542","項目選択"
"4543","加算対象の項目をすべて選択して下さい"
"4544","対象の項目を1つ選択して下さい"
"4545","(追加項目)"
"4546","(追加管理情報)"
"4547","全ページにプロジェクト名を印刷"
"4548","管理項目"
"4549","追加項目"
"4550","削除 ↑"
"4551","追加 ↓"
"4552","挿入 ↓"
"4553","プロジェクト表示"
"4554","階層プロジェクトをまとめて表示する （「プロセス」タブのみ有効）"
"4555","小計表示"
"4556","小計、合計ともに表示しない"
"4557","合計のみ表示する"
"4558","小計、合計ともに表示する"
"4559","(選択プロジェクトのみ表示の時は、パターンを設定できません)"
"4560","プロセス名：プロセスが指定されていません"
"4561","パターンを削除してよろしいですか？"
"4562","表示項目 (パターンを選択してください)"
"4563","表示項目 (サーバ設定項目は編集できません)"
"4564","表示項目 (複数選択時は参照できません)"
"4565","表示項目 (パターン名を設定してください)"
"4566","使用"
"4567","パターン名"
"4568","%1が長すぎます"
"4569","個人"
"4570","計算式項目"
"4571","・表示パターンで使用中です"
"4572","・計算元として使用中です"
"4573","追加項目を削除します。よろしいですか？"
"4574","(全プロジェクト)"
"4575","サブプロジェクト"
"4576","機能"
"4577","個別"
"4578","(全組織)"
"4579","選択プロジェクトのみ表示"
"4580","選択組織のみ表示"
"4581","表示パターン："
"4582","データポップアップメニュー"
"4583","小計"
"4584","(標準)"
"4585","CSVファイル(*.csv)|*.csv|"
"4586","すべてのファイル(*.*)|*.*"
"4587","編集された情報が保存されていません"
"4588","情報を保存しますか"
"4589","%1 小計"
"4590","プロジェクト名が指定されていません。"
"4591","存在しないプロジェクトです。"
"4592","%1%2が255バイトを超えています。"
"4593","%1が計算結果と異なっています。現在の計算式で再計算しました。"
"4594","表示パターン   ： "
"4595","プロセス名 ： "
"4596","組　　　　　織  ： "
"4597","表示パターン  ： "
"4598","プロセス計測"
"4599","再読み込みを行うと更新されたデータは失われます。"
"4600","(%1行,%2列) - (%1行,%2列)のコピー開始"
"4601","%1行～%2行へコピーする"
"4602","開始日予定を入力してください。"
"4603","終了日予定が開始日予定より前になっています。"
"4604","開始日実績を入力してください。"
"4605","終了日実績が開始日実績より前になっています。"
"4606","＞"
"4607","← 削除 "
"4608","追加 →"
"4609","挿入 →"
"4610","出力項目"
"4611","出力可能項目"
"4612","番号"
"4613","出力する項目を追加してください"
"4614","同じ品質記録番号のデータがすでにｲﾝﾎﾟｰﾄされています｡"
"4615","対応する品質記録番号の記録が存在しません。"
"4616","期間入力"
"4617","入力は省略できません"
"4618","表示可能項目"
"4619","動作"
"4620","項目削除時に番号を付け直す"
"4621","終了プロジェクトも表示対象にする"
"4622","下位プロジェクトも表示対象にする"
"4623","記録一覧設定"
"4624","項目一覧設定"
"4625","選択は省略できません"
"4626","(単一選択)"
"4627","(複数選択可)"
"4628","(選択項目が存在しません)"
"4629","(選択して下さい)"
"4630","保存後に作業割当てを行う"
"4631","記録"
"4632","記録　"
"4633","項目　"
"4634","保存　"
"4635","ﾌｧｲﾙ　"
"4636","ｵﾌﾟｼｮﾝ　"
"4637","記録票一覧メニュー"
"4638","項目登録"
"4639","番号を付け直す"
"4640","項目一覧メニュー"
"4641","関連コンテンツがありません"
"4642","%1「%2」を削除します"
"4643","選択行を削除してもよろしいですか？"
"4644","「%1」の項目番号を付け直します"
"4645","付け直しました"
"4646","(登録中)"
"4647","(更新中)"
"4648","%1件 /件"
"4649","以下の記録をインポートします。"
"4650","以下の項目をインポートします。"
"4651","」は省略できません"
"4652","「%1」は省略できません"
"4653","要件なし"
"4654","作業者未割当て"
"4655","              件単位で一覧を表示する"
"4656","項目一覧"
"4657","発生票"
"4658","回答票"
"4659","項目数を$1内にして下さい"
"4660","項目固定形式"
"4661","出力ﾃﾞｰﾀ"
"4662","選択中の処理票"
"4663","表示中の処理票"
"4664","ｴｸｽﾎﾟｰﾄ対象"
"4665","再編集要求"
"4666","要員名"
"4667","検索条件の設定を行って下さい。"
"4668","(選択して下さい）"
"4669","文字の長さが最大(255バイト)を超えています"
"4670","再編集者選択"
"4671","再編集理由："
"4672","再編集を要求します。"
"4673","－－－再編集理由－－－"
"4674","[再編集要求]"
"4675","コンテンツ %1 の再編集要求が行われました"
"4676","以下の障害処理票をインポートします。必須データの設定を行ってください。"
"4677","%1を省略することはできません。%2の設定を行って下さい。"
"4678","以下の発生票をインポートします。発見%1の設定を行ってください。"
"4679","以下の回答票をインポートします。作りこみ%1の設定を行ってください。"
"4680","以下の障害処理票をインポートします。発見%1の設定を行ってください。"
"4681","種別の列に「発生」と「回答」以外の内容があります"
"4682","項目%1は対応する種別がありません。"
"4683","同じ登録番号のデータがすでにインポートされています。"
"4684","対応する登録番号の発生票が存在しません。"
"4685","発見%1"
"4686","作りこみ%1"
"4687","登録番号"
"4688","障害概要"
"4689","検索解除"
"4690","操作"
"4691","発生票参照"
"4692","発生票入力／修正"
"4693","回答票参照"
"4694","回答票入力／修正"
"4695","障害票削除"
"4696","分析ｸﾞﾗﾌ"
"4697","障害処理票一覧メニュー"
"4698","分析グラフメニュー"
"4699","ｺﾝﾃﾝﾂ一覧"
"4700","作業者は、障害処理票の原因%1の担当者です"
"4701","全て表示"
"4702","承認済み処理票"
"4703","未承認処理票"
"4704","未確認処理票"
"4705","未処置処理票"
"4706","未調査処理票"
"4707","0件"
"4708","%1-%2件目"
"4709","%1/全%2件"
"4710","%1件 "
"4711","未選択"
"4712","選択したノードでは、障害処理票は登録されていません"
"4713","件 "
"4714","コンテンツ一覧印刷"
"4715","コンテンツ一括印刷"
"4716","チェック"
"4717","テキスト（.txt）"
"4718","PowerPoint（.ppt）"
"4719","Excel文書（.xls）"
"4720","Word文書（.doc）"
"4721","タスクコード：タスク名"
"4722","コンテンツ属性"
"4723","参照コンテンツＩＤ"
"4724","コンテンツＩＤ"
"4725","ＶＳＳバージョン"
"4726","実ファイル名"
"4727","選択されたコンテンツ"
"4728","全てのコンテンツ"
"4729","注）Word文書、Excel文書、PowerPoint以外はテキストファイルとして印刷されます"
"4730","拡張子指定"
"4731","出力対象のコンテンツ"
"4732","印刷中止"
"4733","印刷中です…"
"4734","指定した場所にはコンテンツは存在しません"
"4735","コンテンツが存在しません"
"4736","プリンタが設定されていません"
"4737","印刷終了"
"4738","印刷を終了しました"
"4739","印刷に失敗しました"
"4740","ＭＳ 明朝"
"4741","%1文書ファイル(%2)の印刷中にエラーが発生しました"
"4742","%1名（%2コード）"
"4743","%1/%2 ページ"
"4744","%1コード：%2名"
"4745","プロセスフロー図を印刷する"
"4746","タスク一覧を印刷する"
"4747","アクティビティコード：アクティビティ名"
"4748","印刷対象を選択してください"
"4749","プロセス定義の全体図を印刷する"
"4750","印刷中．．．"
"4751","指定のタスクまたはクリップコンテンツ内にはコンテンツは存在しません"
"4752","印刷対象："
"4753","ＭＳ Ｐ明朝"
"4754","%1図を印刷する"
"4755","%1一覧を印刷する"
"4756","指定の%1またはクリップコンテンツ内にはコンテンツは存在しません"
"4757","対象期間"
"4758","プロジェクト状況"
"4759","課題状況"
"4760","バグ状況"
"4761","出荷後"
"4762","下流"
"4763","テスト状況"
"4764","連絡先"
"4765","列幅が大きいため印刷できません"
"4766","見積り計算結果"
"4767","転記"
"4768","開発規模 (ファンクションポイント合計)"
"4769","ソフト費用 (システム構築費用合計)"
"4770","プロジェクトの規模単位"
"4771","「FP」に変更する"
"4772","（FP）"
"4773","(円)"
"4774","チェックされた項目を該当する「規模／金額」項目に転記します"
"4775","開発規模は0～99999999の範囲で入力してください。"
"4776","ソフト費用は0～%1の範囲で入力してください"
"4777","現在の定義「%1」を変更せずに登録する"
"4778","サブシステム名"
"4779","EX.サブシステム構築費用"
"4780","サブシステム構築費用"
"4781","ファンクションポイントの合計が開発規模で扱える範囲を超えました。0を設定します。"
"4782","システム構築費用の合計がソフト費用で扱える範囲を超えました。0を設定します。"
"4783","ファンクションポイント"
"4784","システム構築費用"
"4785","タスクと階層の対応付け"
"4786","左のツリーより　　　をドラッグして、対応させたいタスクにドロップしてください"
"4787","左のツリーより　　　をドラッグして、対応させたい%1にドロップしてください"
"4788","%1と階層の対応付け"
"4789","データベースをオープンできないため、初期設定できません。"
"4790","新ActID"
"4791","新TskID"
"4792","旧ActID"
"4793","旧TskID"
"4794","対応階層"
"4795","設定内容をシステムへ更新せずに終了します。よろしいですか？"
"4796","この設定で%1と階層の対応付けを行います。よろしいですか？"
"4797","%1と階層の対応付けを行わずに終了します。よろしいですか？"
"4798","プロジェクトにプロセスが指定されていません。"
"4799","プロジェクトに階層が指定されていません。"
"4800","初期設定処理中にエラーが発生しました。"
"4801","データベースをオープンできないため、対応付けができませんでした。"
"4802","階層を%1に対応付けするときに、%2の更新時にエラーが発生しました。"
"4803","対象ユーザ"
"4804","∞"
"4805","定義参照..."
"4806","プロセス流用元プロジェクトから機能構成定義を流用しますか？"
"4807","親プロジェクトから機能構成定義を流用しますか？"
"4808","モジュール定義"
"4809","すべての項目に適用"
"4810","機能構成定義参照"
"4811","オーダ選択"
"4812","一覧更新"
"4813","件"
"4814","1000件以下になるように条件を指定してください。"
"4815","オーダ名"
"4816","自分の組織を表示"
"4817","プロジェクト名検索"
"4818","ﾌﾟﾛｼﾞｪｸﾄ名"
"4819","ﾌﾟﾛｼﾞｪｸﾄｺｰﾄﾞ"
"4820","予定要因数"
"4821","備考欄"
"4822","%1には数値を入力してください。"
"4823","%1は0(%2)～%3(%4)の範囲の値を入力してください。"
"4824","%1を正しく入力してください"
"4825","%1には数値を入力してくださ"
"4826","%1には正数を入力してください"
"4827","%1は整数部%2桁、小数部%3桁までです"
"4828","%1には%2桁までの整数を入力してください"
"4829","%1には数値を入力してください"
"4830","%1には%2～%3までの整数を入力してください"
"4831","%1には整数を入力してください"
"4832","役割カスタマイズ"
"4833","統合解除"
"4834","統合"
"4835","役割の変更"
"4836","役割の統合"
"4837","統合解除してもいいですか?"
"4838","役割名を指定してください"
"4839","役割名が桁数オーバーです"
"4840","役割名略称を指定してください"
"4841","役割名略称が桁数オーバーです"
"4842","登録してもいいですか？"
"4843","役割GID"
"4844","内容"
"4845","変更前の役割名"
"4846","統合先役割GID"
"4847","順番"
"4848","削除フラグ"
"4849","変更削除フラグ"
"4850","データベースオープンのための接続に失敗しました"
"4851","エラー内容"
"4852","(削除済)"
"4853","(このサーバには該当する情報がありません)"
"4854","適用機能設定"
"4855","イベント管理"
"4856","プロセス適用設定"
"4857","結合方法"
"4858","和集合をとる"
"4859","マッピングする"
"4860","子プロジェクト"
"4861","親プロジェクト"
"4862","親と子のどちらのプロセスを使用するか選択してください"
"4863","通貨単位変更"
"4864","通貨単位を新規に設定"
"4865","定義されている単位で指定"
"4866","（通貨単位）"
"4867","（金額レート）"
"4868","桁まで表示"
"4869","小数点以下、"
"4870","通貨単位を入力してください"
"4871","通貨単位"
"4872","金額レート"
"4873","金額レートを0にすることはできません"
"4874","親プロジェクト選択"
"4875","選択..."
"4876","報告書メール登録設定"
"4877","報告書メール登録を使用する"
"4878","ポート番号"
"4879","ログイン名"
"4880","リビジョンアップ条件設定"
"4881","編集時"
"4882","履歴保存時に選択"
"4883","確認時"
"4884","リビジョンアップ条件が指定されていません"
"4885","規模単位変更"
"4886","（規模単位）"
"4887","規模単位を新規に設定"
"4888","(規模単位)"
"4889","規模単位を入力してください"
"4890","規模単位"
"4891","サービスイン履歴"
"4892","編集フラグ"
"4893","サービスイン日"
"4894","メモ"
"4895","サービスイン日を入力してください"
"4896","前回サービスインは今回サービスインより前に設定してください"
"4897","同一日のデータが既に入力されています"
"4898","選択されているデータを削除します。よろしいですか？"
"4899","プロジェクトフォルダ選択"
"4900","構成管理ツールの設定"
"4901","構成管理ツールのオープンに失敗しました。データベースパスを確認してください"
"4902","データベース ファイル選択"
"4903","データベース"
"4904","履歴詳細"
"4905","ログ"
"4906","変更理由"
"4907","日時"
"4908","を"
"4909","プロセス編集履歴"
"4910","詳細..."
"4911","履歴を１つ選択してください"
"4912","プロセス編集履歴参照..."
"4913","プロセスフローに従って成果物を自動割当てする"
"4914","成果物格納先を子プロジェクトに引き継ぐ"
"4915","現在のプロセス名を変更する"
"4916","階層の対応付け..."
"4917","アーンドバリュー分析を行う   コスト表示単位"
"4918","SuperSCALE設定..."
"4919","規模／金額"
"4920","見積り登録..."
"4921","見積り計算結果..."
"4922","見積り計算..."
"4923","事例参照..."
"4924","変更..."
"4925","単位"
"4926","従属アクティビティの日付も変更する"
"4927","従属タスクの日付も変更する"
"4928","要件定義"
"4929","登録   "
"4930","更新   "
"4931","保存   "
"4932","追加...  "
"4933","適用機能..."
"4934","全選択  "
"4935","設定...  "
"4936","設定解除 "
"4937","ﾌｧｲﾙ   "
"4938","ｲﾝﾎﾟｰﾄ..."
"4939","ﾌﾟﾛｾｽ編集"
"4940","進捗ﾀｽｸ定義"
"4941","ｷｬﾝｾﾙ  "
"4942","役割定義"
"4943","権限"
"4944","役割（計画書）"
"4945","役割（プロセス）"
"4946","目標見込額"
"4947","(百万円)"
"4948","評価結果"
"4949","評価結果をプロジェクト一覧で定性評価として使用する"
"4950","単位：(百万円)"
"4951","CSV(タブ区切り)(*.csv)|*.csv"
"4952","モジュールパターン名"
"4953","モジュールパターンコード"
"4954","プロジェクト区分"
"4955","統括プロジェクト"
"4956","個別プロジェクト"
"4957","作業割当て/承認等で自動送信コメントを利用する"
"4958","プロジェクト英名"
"4959","プロジェクト正式名称"
"4960","（／年）"
"4961","詳細情報URL"
"4962","現フェーズ"
"4963","リリース頻度"
"4964","※SuperSCALEで使用するプロジェクトコードを入力してください"
"4965","SuperSCALE プロジェクトコード"
"4966","公開／非公開"
"4967","定期登録の設定..."
"4968","メール登録の設定..."
"4969","構成管理ツールの設定..."
"4970","リビジョンアップ条件の設定..."
"4971","個分持つ"
"4972","履歴管理において、実ファイルを最近"
"4973","日程"
"4974","複数指定..."
"4975","太字は必須項目"
"4976","戻る   "
"4977","この操作を行うにはデータを更新する必要があります。"
"4978","更新しますか？"
"4979","このプロセスは他人または他プロジェクトで更新中のため編集できません"
"4980","最終更新日："
"4981","%1（%2）を削除しますか？"
"4982","選択している%1をすべて削除しますか？"
"4983","コンテンツが登録されている%1は削除できません"
"4984","責任者は削除できません"
"4985","リーダは削除できません"
"4986","要員（%1）を削除しますか？"
"4987","選択している要員をすべて削除しますか？"
"4988","要員 (%1) は、リーダのため、削除できません"
"4989","要員 (%1) は、責任者のため、削除できません"
"4990","要員 (%1) は、%2担当者のため、削除できません "
"4991","%1一覧ファイル選択"
"4992","入力されているデータに誤りがあります。エラーファイルを参照の上、データを修正してください。"
"4993","%1'%2'に対応する担当者'%3'がプロジェクト要員として登録されていません。"
"4994","この%1の担当者を「指定なし」として登録します。"
"4995","ファイル内に有効な内容がありません"
"4996","ファイル内に記述されている%1'%2'はすでにプロジェクトの%3として登録されています。"
"4997","このレコードの処理はどのように行いますか？ "
"4998","上書き"
"4999","スキップ"
"5000","ファイル(%1)が存在しません"
"5001","ファイル(%1)アクセス中にエラーが発生しました。"
"5002","エラーメッセージ"
"5003","レコード番号"
"5004","入力レコード内容"
"5005","ファイルのフォーマットが誤っています"
"5006","ファイルの中身がありません"
"5007","%1コードが指定されていません"
"5008","%1名が指定されていません"
"5009","%1コード(%2)はファイル内で重複して指定されています"
"5010","担当者(%1)は登録／更新対象プロジェクトに割り当てられていません"
"5011","%1コードが１０バイトを越えています"
